fx12	fx34	fy14	fy23	fz1	fz2	fz3	fz4	fx	fy	fz	mx	my	mz	msx	msy	ax	ay	tz
0.075	-0.034	0.086	-0.097	0.008	0.013	0.095	-0.007	2.670	-0.702	15.464	-2.575	2.642	0.132	-2.559	2.700	-0.178	-0.165	-0.432
0.075	-0.032	0.095	-0.107	0.013	0.045	0.105	-0.004	2.709	-0.761	22.419	-1.660	3.496	0.366	-1.643	3.556	-0.161	-0.073	0.047
0.075	-0.047	0.111	-0.052	0.027	0.265	0.131	0.002	1.771	3.767	60.307	6.193	9.113	-0.333	6.110	9.152	-0.152	0.100	0.418
0.033	-0.055	0.138	-0.068	0.041	0.412	0.140	0.012	-1.393	4.431	85.536	11.729	12.364	0.764	11.632	12.334	-0.144	0.135	1.214
0.035	-0.130	0.122	-0.069	0.011	0.392	0.114	0.006	-6.081	3.396	74.002	11.052	12.130	-0.760	10.977	11.996	-0.160	0.147	-1.112
0.005	-0.219	0.083	0.102	-0.027	0.414	0.112	0.003	-13.718	11.847	71.150	10.601	13.612	-4.150	10.340	13.310	-0.183	0.142	-3.928
-0.099	-0.070	0.069	0.088	-0.041	0.394	0.087	0.008	-10.808	10.091	63.374	10.078	12.720	0.306	9.856	12.482	-0.193	0.152	0.613
-0.180	0.072	0.035	0.018	-0.095	0.355	-0.001	0.000	-6.940	3.396	36.632	10.114	11.124	4.627	10.039	10.972	-0.295	0.272	3.742
-0.157	-0.027	-0.044	0.077	-0.132	0.294	-0.024	0.004	-11.784	2.108	20.086	7.084	9.816	0.931	7.038	9.557	-0.463	0.348	-2.195
-0.092	-0.069	-0.066	0.058	-0.145	0.229	-0.045	0.007	-10.319	-0.507	6.391	4.720	7.994	-0.978	4.731	7.767	-1.180	0.742	-9.233
-0.035	-0.045	-0.057	-0.031	-0.160	0.186	-0.053	0.000	-5.104	-5.621	-3.891	3.104	7.238	-0.453	3.228	7.126	0.000	0.000	0.000
-0.001	0.005	-0.037	-0.124	-0.142	0.152	-0.001	0.001	0.248	-10.286	1.466	0.395	7.223	1.087	0.622	7.229	0.000	0.000	0.000
0.027	0.046	-0.017	-0.125	-0.103	0.126	0.082	-0.006	4.682	-9.056	14.081	-2.100	7.843	1.543	-1.900	7.946	-0.572	-0.121	-4.200
0.101	-0.016	0.039	-0.165	-0.044	0.098	0.139	-0.008	5.424	-8.041	26.091	-2.979	7.148	0.226	-2.802	7.267	-0.283	-0.101	-2.596
0.132	-0.069	0.153	-0.274	0.028	0.080	0.209	-0.001	4.017	-7.690	44.625	-3.893	6.505	1.241	-3.724	6.593	-0.150	-0.080	-0.230
0.162	-0.135	0.265	-0.359	0.109	0.086	0.267	-0.008	1.732	-5.992	64.152	-2.468	6.233	1.759	-2.336	6.271	-0.098	-0.034	1.110
0.237	-0.214	0.368	-0.450	0.183	0.076	0.319	-0.006	1.459	-5.230	81.000	-2.088	5.386	1.225	-1.973	5.418	-0.067	-0.023	0.839
0.279	-0.273	0.453	-0.540	0.240	0.068	0.374	-0.006	0.423	-5.601	95.646	-2.361	5.152	1.400	-2.238	5.161	-0.054	-0.022	1.088
0.325	-0.297	0.473	-0.576	0.284	0.077	0.441	-0.012	1.771	-6.538	111.933	-2.610	6.097	0.798	-2.467	6.136	-0.055	-0.021	0.401
0.371	-0.295	0.462	-0.627	0.318	0.070	0.473	-0.009	4.877	-10.559	120.659	-2.991	5.779	0.470	-2.758	5.887	-0.050	-0.021	-0.156
0.373	-0.282	0.431	-0.660	0.337	0.066	0.474	-0.009	5.814	-14.638	122.906	-2.397	5.235	0.681	-2.074	5.363	-0.045	-0.014	-0.056
0.338	-0.284	0.416	-0.631	0.316	0.079	0.460	-0.012	3.471	-13.740	119.320	-2.076	5.817	0.786	-1.773	5.893	-0.050	-0.012	0.056
0.289	-0.288	0.386	-0.580	0.286	0.089	0.413	-0.008	0.033	-12.413	110.334	-1.173	5.545	0.649	-0.900	5.546	-0.050	-0.006	0.024
0.257	-0.231	0.312	-0.498	0.232	0.104	0.354	-0.007	1.634	-11.866	96.682	-0.389	5.772	0.482	-0.128	5.808	-0.060	0.001	-0.233
0.210	-0.152	0.233	-0.399	0.156	0.119	0.305	-0.007	3.705	-10.578	81.000	-0.900	6.823	0.700	-0.667	6.904	-0.086	-0.005	-0.232
0.151	-0.067	0.147	-0.256	0.082	0.129	0.266	-0.004	5.385	-6.948	66.873	-2.004	7.873	0.667	-1.852	7.992	-0.121	-0.025	-0.312
0.092	-0.038	0.057	-0.147	0.016	0.147	0.213	-0.004	3.490	-5.777	52.660	-1.802	8.622	-0.018	-1.675	8.699	-0.167	-0.029	-1.084
0.013	0.000	-0.009	-0.114	-0.037	0.167	0.161	-0.001	0.834	-7.885	40.996	-1.185	9.045	0.938	-1.011	9.064	-0.222	-0.020	-0.826
-0.050	0.024	-0.050	-0.102	-0.069	0.210	0.127	0.000	-1.627	-9.739	37.972	0.526	10.028	1.883	0.740	9.992	-0.262	0.025	-0.712
-0.063	0.004	-0.067	-0.086	-0.082	0.265	0.104	0.001	-3.756	-9.817	40.736	3.045	11.162	1.387	3.261	11.079	-0.270	0.085	-1.584
-0.054	-0.023	-0.069	-0.101	-0.082	0.305	0.106	0.004	-4.928	-10.891	47.130	4.423	12.115	0.921	4.662	12.006	-0.252	0.104	-2.341
-0.045	-0.049	-0.057	-0.098	-0.070	0.325	0.132	0.004	-5.983	-9.915	55.252	4.637	12.946	0.383	4.855	12.815	-0.230	0.092	-2.442
-0.029	-0.059	-0.020	-0.129	-0.050	0.348	0.167	0.003	-5.651	-9.563	66.355	5.005	13.907	0.685	5.215	13.782	-0.206	0.082	-1.746
-0.021	-0.067	0.046	-0.167	-0.013	0.353	0.200	0.003	-5.612	-7.768	76.939	5.302	13.929	1.584	5.473	13.806	-0.178	0.073	-0.209
-0.012	-0.115	0.117	-0.218	0.022	0.348	0.225	0.000	-8.151	-6.499	84.284	5.682	13.642	1.926	5.825	13.463	-0.158	0.071	0.325
0.042	-0.197	0.173	-0.249	0.054	0.308	0.259	0.000	-9.929	-4.840	87.783	4.007	12.697	0.524	4.114	12.478	-0.140	0.048	-0.629
0.099	-0.213	0.221	-0.338	0.089	0.253	0.295	-0.002	-7.311	-7.475	89.900	1.928	11.419	0.761	2.092	11.258	-0.123	0.025	-0.345
0.157	-0.185	0.267	-0.409	0.114	0.203	0.336	-0.005	-1.823	-9.114	91.801	-0.519	10.648	1.549	-0.319	10.608	-0.115	-0.001	0.502
0.208	-0.190	0.308	-0.428	0.142	0.173	0.379	-0.007	1.127	-7.651	97.244	-2.254	10.315	1.238	-2.086	10.340	-0.107	-0.020	0.401
0.250	-0.210	0.356	-0.426	0.167	0.157	0.422	-0.008	2.533	-4.450	104.632	-3.478	10.399	0.651	-3.380	10.454	-0.100	-0.031	0.125
0.289	-0.258	0.404	-0.441	0.196	0.152	0.443	-0.010	1.986	-2.322	110.550	-3.323	10.104	-0.167	-3.272	10.147	-0.092	-0.029	-0.439
0.294	-0.279	0.445	-0.483	0.224	0.149	0.462	-0.007	0.970	-2.420	117.290	-3.157	9.771	0.296	-3.104	9.792	-0.084	-0.026	0.069
0.289	-0.276	0.465	-0.502	0.246	0.157	0.478	-0.006	0.853	-2.342	123.900	-2.717	9.809	0.873	-2.666	9.828	-0.079	-0.021	0.669
0.299	-0.279	0.457	-0.497	0.256	0.171	0.482	-0.009	1.283	-2.557	127.226	-1.802	10.043	0.494	-1.746	10.071	-0.079	-0.013	0.274
0.305	-0.277	0.429	-0.474	0.253	0.190	0.480	-0.007	1.752	-2.869	129.602	-1.149	10.535	-0.131	-1.086	10.573	-0.082	-0.008	-0.380
0.301	-0.274	0.393	-0.441	0.235	0.214	0.468	-0.007	1.713	-3.045	128.954	-0.472	11.253	-0.770	-0.405	11.291	-0.088	-0.003	-1.042
0.271	-0.244	0.359	-0.410	0.204	0.234	0.441	-0.007	1.693	-3.259	123.597	0.146	11.827	-0.457	0.218	11.865	-0.096	0.002	-0.767
0.219	-0.225	0.321	-0.349	0.169	0.252	0.413	-0.004	-0.338	-1.776	117.462	0.479	12.402	-0.311	0.518	12.395	-0.105	0.005	-0.500
0.177	-0.205	0.281	-0.259	0.132	0.279	0.389	-0.002	-1.764	1.464	112.883	0.930	13.339	-0.682	0.898	13.301	-0.117	0.008	-0.524
0.139	-0.182	0.236	-0.184	0.101	0.305	0.366	-0.002	-2.760	3.318	108.952	1.583	14.164	-0.956	1.510	14.103	-0.129	0.013	-0.565
0.108	-0.137	0.195	-0.134	0.069	0.328	0.356	-0.001	-1.803	3.845	106.403	1.619	15.260	-0.629	1.534	15.220	-0.143	0.014	-0.105
0.093	-0.106	0.179	-0.093	0.037	0.352	0.353	0.001	-0.788	5.446	105.193	1.381	16.515	-0.458	1.262	16.497	-0.157	0.011	0.386
0.084	-0.099	0.176	-0.050	0.020	0.364	0.349	0.001	-0.963	8.080	103.854	1.298	17.127	-0.679	1.121	17.106	-0.165	0.009	0.642
0.083	-0.111	0.190	-0.042	0.012	0.374	0.355	0.000	-1.764	9.486	104.977	1.179	17.777	-0.820	0.971	17.739	-0.169	0.007	0.767
0.086	-0.119	0.220	-0.059	0.019	0.384	0.373	0.002	-2.116	10.325	110.248	1.084	18.231	-0.495	0.857	18.184	-0.165	0.006	1.192
0.106	-0.132	0.250	-0.089	0.039	0.391	0.402	-0.001	-1.627	10.286	117.635	1.144	18.707	-0.389	0.918	18.671	-0.158	0.006	1.231
0.148	-0.167	0.286	-0.125	0.068	0.391	0.444	0.000	-1.217	10.325	127.744	0.597	18.995	-0.953	0.370	18.968	-0.148	0.001	0.577
0.200	-0.193	0.329	-0.189	0.100	0.385	0.499	-0.001	0.423	8.920	139.236	-0.472	19.433	-1.111	-0.668	19.442	-0.140	-0.006	0.133
0.245	-0.216	0.388	-0.268	0.134	0.383	0.555	-0.003	1.830	7.632	151.462	-1.363	19.985	-0.770	-1.531	20.025	-0.132	-0.011	0.220
0.290	-0.244	0.453	-0.331	0.167	0.383	0.616	-0.001	2.963	7.807	164.855	-2.551	20.665	-0.624	-2.723	20.731	-0.126	-0.018	0.308
0.327	-0.289	0.509	-0.359	0.200	0.384	0.681	-0.002	2.455	9.583	178.636	-3.680	21.459	-1.129	-3.890	21.513	-0.121	-0.023	-0.028
0.357	-0.330	0.558	-0.363	0.227	0.389	0.743	-0.005	1.752	12.452	191.769	-4.749	22.533	-1.777	-5.023	22.571	-0.118	-0.028	-0.357
0.384	-0.339	0.601	-0.361	0.251	0.389	0.811	-0.005	2.845	15.302	204.686	-6.472	23.644	-1.953	-6.808	23.707	-0.116	-0.035	-0.276
0.405	-0.318	0.631	-0.360	0.267	0.394	0.872	-0.007	5.541	17.332	215.962	-7.933	24.892	-1.636	-8.314	25.013	-0.116	-0.040	0.158
0.429	-0.297	0.648	-0.349	0.276	0.400	0.932	-0.004	8.432	19.127	227.022	-9.810	26.298	-1.618	-10.231	26.483	-0.117	-0.047	0.234
0.446	-0.290	0.656	-0.342	0.277	0.417	0.987	-0.006	9.955	20.123	237.174	-11.176	28.090	-1.779	-11.619	28.309	-0.120	-0.051	0.135
0.455	-0.292	0.651	-0.343	0.276	0.438	1.038	-0.005	10.463	19.713	247.197	-12.412	29.828	-2.017	-12.845	30.059	-0.123	-0.054	-0.164
0.461	-0.297	0.648	-0.347	0.272	0.456	1.085	-0.006	10.502	19.205	255.880	-13.683	31.620	-2.207	-14.105	31.851	-0.125	-0.057	-0.396
0.456	-0.299	0.644	-0.359	0.265	0.482	1.134	-0.005	10.014	18.230	265.644	-14.847	33.601	-2.063	-15.248	33.821	-0.128	-0.059	-0.317
0.446	-0.299	0.643	-0.368	0.258	0.518	1.186	-0.005	9.408	17.585	277.049	-15.750	35.945	-1.790	-16.137	36.152	-0.131	-0.060	-0.043
0.444	-0.307	0.642	-0.375	0.256	0.560	1.235	-0.003	8.744	17.039	289.880	-16.237	38.205	-1.829	-16.612	38.398	-0.133	-0.059	-0.073
0.445	-0.315	0.644	-0.382	0.252	0.604	1.287	-0.002	8.295	16.785	303.143	-16.701	40.677	-1.897	-17.070	40.860	-0.135	-0.058	-0.101
0.446	-0.330	0.649	-0.393	0.249	0.651	1.338	-0.001	7.455	16.356	316.708	-17.057	43.142	-1.993	-17.417	43.306	-0.137	-0.056	-0.166
0.437	-0.334	0.656	-0.404	0.242	0.690	1.386	0.000	6.576	16.161	328.200	-17.651	45.456	-1.704	-18.007	45.600	-0.139	-0.056	0.181
0.427	-0.348	0.667	-0.403	0.237	0.721	1.429	-0.001	5.072	16.844	337.834	-18.304	47.414	-1.671	-18.675	47.525	-0.141	-0.056	0.418
0.415	-0.357	0.671	-0.405	0.232	0.739	1.466	0.001	3.705	17.019	345.135	-19.290	48.873	-1.553	-19.665	48.954	-0.142	-0.058	0.650
0.411	-0.361	0.674	-0.411	0.229	0.746	1.498	0.000	3.256	16.766	350.232	-20.336	49.916	-1.442	-20.705	49.988	-0.143	-0.060	0.759
0.414	-0.361	0.674	-0.429	0.229	0.743	1.529	-0.001	3.373	15.653	353.861	-21.595	50.642	-1.287	-21.940	50.716	-0.144	-0.063	0.747
0.420	-0.363	0.678	-0.458	0.232	0.734	1.555	-0.001	3.607	14.072	356.885	-22.878	50.990	-1.068	-23.188	51.069	-0.143	-0.066	0.711
0.435	-0.375	0.682	-0.490	0.242	0.724	1.582	-0.003	3.822	12.296	360.255	-23.853	51.216	-1.157	-24.123	51.301	-0.143	-0.068	0.338
0.452	-0.388	0.693	-0.525	0.256	0.715	1.609	-0.002	4.076	10.715	364.878	-24.767	51.254	-1.156	-25.003	51.344	-0.141	-0.069	0.073
0.465	-0.401	0.707	-0.552	0.273	0.714	1.634	-0.002	4.057	9.896	370.796	-25.159	51.458	-1.161	-25.377	51.548	-0.139	-0.069	-0.063
0.475	-0.418	0.725	-0.565	0.294	0.713	1.658	-0.003	3.666	10.208	376.888	-25.219	51.542	-1.268	-25.443	51.622	-0.137	-0.068	-0.117
0.479	-0.429	0.740	-0.574	0.315	0.713	1.681	-0.004	3.158	10.579	382.806	-25.231	51.625	-1.284	-25.463	51.694	-0.135	-0.067	-0.066
0.483	-0.431	0.749	-0.577	0.334	0.713	1.696	-0.004	3.334	10.989	387.602	-25.076	51.511	-1.264	-25.318	51.585	-0.133	-0.066	-0.019
0.487	-0.433	0.753	-0.572	0.344	0.716	1.706	-0.005	3.412	11.555	390.799	-24.957	51.602	-1.371	-25.212	51.677	-0.132	-0.065	-0.063
0.488	-0.431	0.748	-0.557	0.348	0.714	1.710	-0.004	3.646	12.218	391.836	-25.076	51.511	-1.561	-25.345	51.592	-0.132	-0.065	-0.188
0.484	-0.425	0.744	-0.533	0.346	0.716	1.709	-0.004	3.783	13.467	391.576	-25.052	51.617	-1.722	-25.349	51.700	-0.132	-0.065	-0.189
0.476	-0.413	0.732	-0.499	0.338	0.718	1.701	-0.003	4.057	14.912	389.891	-25.017	51.625	-1.863	-25.345	51.714	-0.133	-0.066	-0.149
0.464	-0.394	0.717	-0.457	0.329	0.722	1.691	-0.004	4.447	16.590	387.688	-24.767	51.723	-1.957	-25.132	51.821	-0.134	-0.066	-0.028
0.449	-0.373	0.697	-0.413	0.316	0.729	1.675	-0.002	4.877	18.151	384.837	-24.435	51.799	-2.058	-24.834	51.906	-0.135	-0.066	0.076
0.432	-0.356	0.672	-0.371	0.303	0.739	1.660	-0.002	4.877	19.244	382.115	-23.971	51.972	-2.212	-24.395	52.080	-0.137	-0.065	0.100
0.417	-0.337	0.648	-0.331	0.286	0.749	1.641	-0.001	5.072	20.259	378.745	-23.520	52.169	-2.310	-23.966	52.281	-0.138	-0.064	0.166
0.401	-0.319	0.623	-0.297	0.273	0.758	1.621	-0.003	5.228	20.845	375.073	-22.866	52.252	-2.382	-23.325	52.367	-0.140	-0.063	0.204
0.387	-0.301	0.604	-0.262	0.259	0.765	1.606	-0.001	5.482	21.918	372.265	-22.593	52.350	-2.411	-23.075	52.471	-0.141	-0.063	0.338
0.378	-0.288	0.590	-0.232	0.252	0.771	1.592	-0.002	5.736	22.894	369.976	-22.082	52.343	-2.533	-22.586	52.469	-0.142	-0.062	0.364
0.375	-0.280	0.585	-0.206	0.247	0.774	1.582	-0.001	6.088	24.202	368.291	-21.833	52.290	-2.680	-22.365	52.424	-0.143	-0.062	0.395
0.376	-0.276	0.585	-0.195	0.248	0.779	1.577	-0.001	6.381	24.905	368.550	-21.381	52.230	-2.748	-21.929	52.370	-0.142	-0.061	0.411
0.379	-0.277	0.591	-0.189	0.253	0.780	1.576	-0.001	6.498	25.744	369.198	-21.108	52.146	-2.816	-21.675	52.289	-0.142	-0.060	0.449
0.388	-0.282	0.605	-0.192	0.260	0.779	1.580	0.000	6.811	26.427	370.710	-21.025	51.988	-2.886	-21.606	52.137	-0.141	-0.060	0.434
0.402	-0.291	0.628	-0.198	0.272	0.776	1.585	-0.002	7.123	27.442	372.395	-20.847	51.799	-2.945	-21.451	51.955	-0.140	-0.059	0.474
0.420	-0.299	0.652	-0.207	0.285	0.772	1.590	-0.004	7.748	28.457	374.339	-20.597	51.549	-3.049	-21.223	51.720	-0.139	-0.058	0.444
0.437	-0.307	0.675	-0.218	0.298	0.763	1.596	-0.002	8.373	29.179	375.808	-20.787	51.111	-3.099	-21.429	51.295	-0.137	-0.059	0.406
0.456	-0.311	0.693	-0.229	0.310	0.754	1.604	-0.002	9.291	29.667	377.320	-20.918	50.770	-3.188	-21.571	50.975	-0.136	-0.059	0.288
0.471	-0.316	0.706	-0.237	0.318	0.743	1.609	-0.003	9.897	29.979	377.449	-21.191	50.476	-3.305	-21.851	50.693	-0.135	-0.060	0.148
0.486	-0.317	0.715	-0.240	0.329	0.734	1.613	-0.005	10.834	30.369	378.141	-21.239	50.128	-3.444	-21.907	50.366	-0.134	-0.060	-0.027
0.495	-0.310	0.719	-0.236	0.334	0.729	1.616	-0.004	11.870	30.935	378.659	-21.358	49.916	-3.471	-22.038	50.177	-0.133	-0.060	-0.063
0.500	-0.304	0.721	-0.223	0.338	0.731	1.616	-0.004	12.553	31.853	379.610	-21.168	49.856	-3.585	-21.868	50.132	-0.133	-0.059	-0.102
0.501	-0.299	0.716	-0.209	0.340	0.735	1.614	-0.004	12.885	32.438	380.085	-20.776	49.878	-3.741	-21.489	50.162	-0.133	-0.058	-0.189
0.493	-0.291	0.708	-0.195	0.340	0.745	1.611	-0.003	12.983	32.829	381.251	-20.383	50.037	-3.689	-21.106	50.323	-0.133	-0.057	-0.074
0.485	-0.282	0.695	-0.177	0.336	0.754	1.608	-0.004	12.963	33.102	381.338	-20.027	50.264	-3.748	-20.755	50.549	-0.133	-0.056	-0.066
0.475	-0.275	0.682	-0.156	0.330	0.763	1.599	-0.002	12.768	33.629	380.690	-19.635	50.408	-3.827	-20.375	50.688	-0.134	-0.055	-0.032
0.467	-0.260	0.665	-0.130	0.321	0.770	1.590	-0.003	13.237	34.195	379.134	-19.326	50.574	-3.883	-20.078	50.865	-0.135	-0.055	0.004
0.460	-0.245	0.653	-0.107	0.312	0.775	1.580	-0.001	13.745	34.937	377.363	-19.172	50.642	-3.899	-19.940	50.944	-0.136	-0.055	0.091
0.452	-0.229	0.638	-0.088	0.301	0.778	1.570	-0.001	14.272	35.190	374.901	-19.041	50.740	-3.868	-19.815	51.054	-0.137	-0.055	0.170
0.444	-0.217	0.626	-0.072	0.294	0.780	1.565	-0.001	14.487	35.444	373.345	-19.089	50.831	-3.819	-19.868	51.150	-0.138	-0.055	0.266
0.437	-0.210	0.617	-0.064	0.285	0.781	1.558	-0.004	14.565	35.366	371.012	-19.041	50.997	-3.770	-19.819	51.318	-0.139	-0.056	0.343
0.436	-0.206	0.612	-0.058	0.282	0.784	1.558	-0.002	14.702	35.444	371.228	-19.053	51.080	-3.795	-19.833	51.404	-0.139	-0.056	0.327
0.441	-0.199	0.615	-0.057	0.283	0.787	1.562	-0.002	15.483	35.659	372.352	-19.053	51.216	-3.746	-19.837	51.557	-0.139	-0.055	0.367
0.446	-0.198	0.624	-0.061	0.290	0.790	1.568	-0.002	15.854	36.010	374.469	-18.946	51.285	-3.672	-19.738	51.633	-0.139	-0.055	0.457
0.456	-0.203	0.642	-0.075	0.297	0.792	1.578	-0.002	16.186	36.244	377.406	-18.922	51.390	-3.573	-19.720	51.746	-0.138	-0.054	0.550
0.470	-0.212	0.659	-0.091	0.308	0.794	1.586	-0.002	16.538	36.303	380.344	-18.732	51.360	-3.616	-19.531	51.724	-0.137	-0.053	0.472
0.483	-0.222	0.679	-0.111	0.319	0.792	1.599	-0.002	16.714	36.322	383.584	-18.910	51.383	-3.589	-19.709	51.750	-0.136	-0.053	0.453
0.498	-0.229	0.694	-0.130	0.331	0.788	1.612	-0.004	17.221	36.108	386.090	-19.029	51.337	-3.590	-19.823	51.716	-0.135	-0.053	0.363
0.512	-0.230	0.707	-0.143	0.342	0.785	1.621	-0.002	18.061	36.069	388.639	-19.160	51.179	-3.559	-19.953	51.576	-0.134	-0.053	0.300
0.525	-0.228	0.716	-0.151	0.349	0.779	1.630	-0.003	18.999	36.147	389.978	-19.386	51.095	-3.544	-20.181	51.513	-0.133	-0.054	0.248
0.536	-0.223	0.724	-0.155	0.356	0.776	1.638	-0.004	20.073	36.361	391.490	-19.516	51.073	-3.519	-20.316	51.514	-0.133	-0.054	0.223
0.544	-0.217	0.728	-0.155	0.361	0.773	1.643	-0.003	20.874	36.693	392.700	-19.659	50.982	-3.513	-20.466	51.441	-0.132	-0.054	0.206
0.547	-0.209	0.727	-0.149	0.362	0.776	1.648	-0.003	21.655	36.986	394.039	-19.766	51.156	-3.488	-20.579	51.632	-0.132	-0.054	0.228
0.547	-0.200	0.725	-0.142	0.360	0.780	1.651	-0.004	22.241	37.298	394.514	-19.730	51.405	-3.451	-20.551	51.895	-0.133	-0.054	0.297
0.544	-0.190	0.719	-0.131	0.360	0.785	1.653	-0.003	22.612	37.591	395.724	-19.659	51.557	-3.397	-20.486	52.054	-0.133	-0.054	0.378
0.540	-0.178	0.710	-0.119	0.356	0.792	1.651	-0.003	23.159	37.825	395.940	-19.433	51.761	-3.374	-20.265	52.270	-0.133	-0.053	0.434
0.535	-0.166	0.701	-0.106	0.352	0.797	1.650	-0.002	23.609	38.020	395.896	-19.421	51.935	-3.318	-20.258	52.454	-0.134	-0.053	0.512
0.531	-0.155	0.690	-0.095	0.346	0.801	1.644	-0.004	24.077	38.059	394.644	-19.195	52.109	-3.295	-20.033	52.638	-0.135	-0.053	0.559
0.524	-0.147	0.678	-0.087	0.341	0.808	1.639	-0.002	24.175	37.825	394.384	-19.029	52.230	-3.246	-19.861	52.761	-0.135	-0.052	0.596
0.519	-0.139	0.668	-0.081	0.337	0.810	1.637	-0.002	24.331	37.552	393.866	-19.005	52.305	-3.181	-19.832	52.840	-0.136	-0.052	0.632
0.515	-0.128	0.660	-0.075	0.334	0.813	1.634	-0.002	24.800	37.357	393.434	-18.887	52.396	-3.087	-19.708	52.941	-0.136	-0.052	0.697
0.511	-0.124	0.655	-0.072	0.331	0.816	1.630	-0.001	24.800	37.298	392.916	-18.720	52.411	-3.046	-19.541	52.957	-0.136	-0.052	0.747
0.511	-0.117	0.653	-0.070	0.331	0.817	1.630	-0.001	25.210	37.279	393.175	-18.720	52.426	-2.978	-19.540	52.981	-0.136	-0.052	0.792
0.511	-0.115	0.655	-0.070	0.332	0.818	1.632	-0.001	25.347	37.415	393.564	-18.732	52.494	-2.914	-19.555	53.052	-0.136	-0.052	0.870
0.515	-0.116	0.661	-0.075	0.335	0.818	1.633	-0.002	25.484	37.415	393.996	-18.613	52.464	-2.867	-19.436	53.025	-0.136	-0.051	0.911
0.520	-0.118	0.667	-0.079	0.339	0.815	1.636	-0.003	25.738	37.571	394.514	-18.661	52.373	-2.875	-19.487	52.939	-0.136	-0.051	0.896
0.524	-0.120	0.673	-0.089	0.344	0.812	1.641	-0.003	25.835	37.376	395.551	-18.780	52.328	-2.799	-19.602	52.896	-0.135	-0.052	0.919
0.531	-0.123	0.682	-0.097	0.348	0.810	1.642	-0.001	26.109	37.415	396.156	-18.756	52.131	-2.797	-19.579	52.706	-0.134	-0.052	0.890
0.538	-0.129	0.688	-0.106	0.354	0.807	1.646	-0.002	26.167	37.220	396.977	-18.792	52.033	-2.854	-19.610	52.609	-0.134	-0.051	0.786
0.542	-0.131	0.694	-0.114	0.359	0.803	1.650	-0.003	26.324	37.103	397.668	-18.887	51.927	-2.804	-19.703	52.506	-0.133	-0.052	0.791
0.545	-0.133	0.698	-0.119	0.366	0.803	1.652	-0.003	26.363	37.025	398.964	-18.720	51.836	-2.798	-19.535	52.416	-0.133	-0.051	0.775
0.548	-0.134	0.700	-0.124	0.366	0.801	1.650	-0.003	26.499	36.849	398.359	-18.696	51.746	-2.800	-19.507	52.329	-0.133	-0.051	0.743
0.550	-0.135	0.699	-0.123	0.368	0.803	1.652	-0.004	26.558	36.810	398.921	-18.542	51.783	-2.851	-19.352	52.368	-0.133	-0.051	0.692
0.548	-0.134	0.694	-0.120	0.371	0.804	1.650	-0.002	26.499	36.713	399.569	-18.435	51.670	-2.899	-19.243	52.253	-0.132	-0.050	0.626
0.545	-0.131	0.689	-0.113	0.366	0.803	1.649	-0.003	26.499	36.830	398.489	-18.590	51.738	-2.918	-19.400	52.321	-0.133	-0.051	0.628
0.537	-0.127	0.681	-0.104	0.362	0.804	1.645	-0.002	26.206	36.849	397.581	-18.554	51.761	-2.903	-19.365	52.337	-0.133	-0.051	0.672
0.531	-0.123	0.673	-0.093	0.358	0.806	1.640	-0.003	26.109	37.044	396.545	-18.411	51.806	-2.937	-19.226	52.381	-0.134	-0.051	0.690
0.524	-0.119	0.662	-0.083	0.353	0.810	1.637	-0.004	25.913	37.025	395.724	-18.304	51.950	-2.984	-19.119	52.520	-0.134	-0.050	0.678
0.516	-0.114	0.653	-0.073	0.348	0.813	1.632	-0.003	25.718	37.044	395.076	-18.221	52.018	-2.959	-19.036	52.584	-0.135	-0.050	0.733
0.508	-0.114	0.643	-0.064	0.343	0.816	1.628	-0.003	25.171	37.064	394.082	-18.138	52.131	-3.027	-18.953	52.685	-0.135	-0.050	0.717
0.500	-0.112	0.636	-0.057	0.340	0.820	1.625	-0.001	24.780	37.044	393.909	-18.067	52.177	-3.023	-18.882	52.722	-0.135	-0.050	0.748
0.493	-0.112	0.631	-0.054	0.337	0.822	1.623	-0.001	24.370	36.888	393.736	-17.972	52.252	-2.999	-18.783	52.788	-0.135	-0.050	0.784
0.490	-0.114	0.625	-0.051	0.336	0.825	1.622	-0.002	24.097	36.713	393.736	-17.877	52.373	-3.063	-18.684	52.903	-0.136	-0.050	0.727
0.487	-0.119	0.624	-0.055	0.336	0.825	1.623	-0.001	23.550	36.342	393.952	-17.912	52.350	-3.060	-18.712	52.869	-0.136	-0.050	0.698
